stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,XRPUSDT,-1,2024-09-21T19:00:00+00:00,2024-09-22T22:00:00+00:00,2024,0.5988,0.60569623,0.5781113,0.00689623,3.0,2.973951,2.973951,0.0,TP,325,27.0,3.1611,1514323.57,2.7559,41733.24,124112.62,1665835.65
S4,BTCUSDT,1,2024-09-22T23:00:00+00:00,2024-09-23T00:10:00+00:00,2024,63856.6,63089.21234686,78820.65923623,767.38765314,19.5,-1.024964,-1.024964,0.0,SL,15,1.17,0.1286,1665835.65,1.6151,26904.91,-27576.57,1638259.08
S4,XRPUSDT,1,2024-09-22T23:00:00+00:00,2024-09-23T00:15:00+00:00,2024,0.5891,0.57883347,0.78929727,0.01026653,19.5,-1.017214,-1.017214,0.0,SL,16,1.25,0.0487,1665835.65,1.6151,26904.91,-27368.05,1610891.03
S2,BTCUSDT,-1,2024-09-23T05:00:00+00:00,2024-09-24T22:55:00+00:00,2024,63880.4,64614.89230805,61676.92307586,734.49230805,3.0,-1.026092,-1.026092,0.0,SL,504,41.92,1.6232,1610891.03,2.7559,44394.55,-45552.89,1522974.18
S2,LINKUSDT,-1,2024-09-25T18:00:00+00:00,2024-09-26T14:20:00+00:00,2024,12.279,12.48732941,11.65401178,0.20832941,3.0,-1.017682,-1.017682,0.0,SL,245,20.33,1.944,1522974.18,2.7559,41971.65,-42713.79,1480260.39
S1,DOGEUSDT,1,2024-09-26T17:00:00+00:00,2024-09-26T20:55:00+00:00,2024,0.11919,0.11595984,0.15795195,0.00323016,12.0,-1.01107,-1.01107,0.0,SL,48,3.92,0.4706,1480260.39,0.4981,7373.18,-7454.8,1472805.6
S4,XRPUSDT,1,2024-09-27T04:00:00+00:00,2024-10-01T15:10:00+00:00,2024,0.586,0.57846447,0.73294281,0.00753553,19.5,0.976671,-1.023329,2.0,BE,1287,107.17,10.6296,1472805.6,1.6151,23787.28,23232.35,1630232.07
S2,XRPUSDT,-1,2024-09-27T16:00:00+00:00,2024-09-28T07:40:00+00:00,2024,0.5881,0.59421502,0.56975493,0.00611502,3.0,-1.028852,-1.028852,0.0,SL,189,15.67,0.7195,1472805.6,2.7559,40589.05,-41760.12,1431045.47
S1,BTCUSDT,1,2024-09-27T17:00:00+00:00,2024-09-28T13:15:00+00:00,2024,66266.3,65381.89417268,76879.16992778,884.40582732,12.0,-1.022478,-1.022478,0.0,SL,244,20.25,0.0531,1472805.6,0.4981,7336.04,-7500.94,1383217.68
S2,XRPUSDT,-1,2024-09-28T09:00:00+00:00,2024-09-28T09:45:00+00:00,2024,0.5993,0.60727902,0.57536295,0.00797902,3.0,-1.022533,-1.022533,0.0,SL,10,0.75,0.4637,1431045.47,2.7559,39438.18,-40326.84,1390718.63
S1,XRPUSDT,1,2024-09-28T11:00:00+00:00,2024-10-01T14:50:00+00:00,2024,0.6192,0.60613603,0.77596767,0.01306397,12.0,-1.014219,-1.014219,0.0,SL,911,75.83,3.59,1390718.63,0.4981,6927.17,-7025.67,1379768.11
S2,DOGEUSDT,-1,2024-09-28T17:00:00+00:00,2024-09-30T14:20:00+00:00,2024,0.12893,0.13236383,0.1186285,0.00343383,3.0,2.988736,2.988736,0.0,TP,545,45.33,3.0258,1383217.68,2.7559,38120.1,113930.9,1457990.88
S2,XRPUSDT,-1,2024-09-29T21:00:00+00:00,2024-09-30T09:25:00+00:00,2024,0.6419,0.6546901,0.6035297,0.0127901,3.0,-1.015056,-1.015056,0.0,SL,150,12.42,0.5395,1383217.68,2.7559,38120.1,-38694.03,1305238.11
S2,BTCUSDT,-1,2024-09-30T02:00:00+00:00,2024-09-30T10:00:00+00:00,2024,64737.9,65155.75881506,63484.32355481,417.85881506,3.0,2.953522,2.953522,0.0,TP,97,8.0,3.0915,1383217.68,2.7559,38120.1,112588.54,1417826.65
S2,ETHUSDT,-1,2024-09-30T02:00:00+00:00,2024-09-30T06:00:00+00:00,2024,2614.0,2639.65039351,2537.04881947,25.65039351,3.0,-1.030573,-1.030573,0.0,SL,49,4.0,0.5068,1383217.68,2.7559,38120.1,-39285.54,1343932.14
S2,LINKUSDT,-1,2024-09-30T02:00:00+00:00,2024-10-01T14:50:00+00:00,2024,12.239,12.4397174,11.63684781,0.2007174,3.0,2.981707,2.981707,0.0,TP,443,36.83,3.4028,1383217.68,2.7559,38120.1,113662.96,1493431.07
S2,SOLUSDT,-1,2024-09-30T03:00:00+00:00,2024-10-01T15:00:00+00:00,2024,155.967,158.22015101,149.20754698,2.25315101,3.0,2.979233,2.979233,0.0,TP,433,36.0,3.2253,1383217.68,2.7559,38120.1,113568.65,1606999.72
S5,BTCUSDT,-1,2024-09-30T03:00:00+00:00,2024-10-01T17:20:00+00:00,2024,64350.6,64936.50615198,61421.06924009,585.90615198,5.0,4.967051,4.967051,0.0,TP,461,38.33,5.548,1383217.68,0.5216,7214.86,35836.59,1758221.72
S2,ETHUSDT,-1,2024-09-30T10:00:00+00:00,2024-09-30T12:10:00+00:00,2024,2606.1,2632.82529055,2525.92412834,26.72529055,3.0,-1.029254,-1.029254,0.0,SL,27,2.17,0.5755,1305238.11,2.7559,35971.06,-37023.35,1380803.3
S2,SOLUSDT,-1,2024-09-30T10:00:00+00:00,2024-09-30T12:50:00+00:00,2024,154.397,156.55449101,147.92452696,2.15749101,3.0,-1.021469,-1.021469,0.0,SL,35,2.83,0.3184,1305238.11,2.7559,35971.06,-36743.32,1344059.98
S2,XRPUSDT,-1,2024-09-30T10:00:00+00:00,2024-10-01T17:15:00+00:00,2024,0.6337,0.64845718,0.58942845,0.01475718,3.0,2.987117,2.987117,0.0,TP,376,31.25,3.0968,1305238.11,2.7559,35971.06,107449.76,1730021.76
S5,BTCUSDT,-1,2024-09-30T10:00:00+00:00,2024-10-02T19:35:00+00:00,2024,63512.1,64204.10725503,60052.06372485,692.00725503,5.0,4.972466,4.972466,0.0,TP,692,57.58,5.0012,1305238.11,0.5216,6808.12,33853.16,2008761.17
S4,SOLUSDT,1,2024-09-30T12:00:00+00:00,2024-09-30T23:30:00+00:00,2024,155.56,152.66739469,211.96580363,2.89260531,19.5,-1.016134,-1.016134,0.0,SL,139,11.5,0.6237,1417826.65,1.6151,22899.32,-23268.78,1434722.11
S4,ETHUSDT,1,2024-09-30T18:00:00+00:00,2024-10-01T13:40:00+00:00,2024,2608.39,2569.04967301,3375.52637626,39.34032699,19.5,-1.019891,-1.019891,0.0,SL,237,19.67,1.2771,1457990.88,1.6151,23548.01,-24016.4,1386793.78
S4,SOLUSDT,1,2024-09-30T18:00:00+00:00,2024-09-30T23:30:00+00:00,2024,155.597,152.57643779,214.49796303,3.02056221,19.5,-1.015454,-1.015454,0.0,SL,67,5.5,0.4314,1457990.88,1.6151,23548.01,-23911.92,1410810.18
S2,LINKUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-01T17:20:00+00:00,2024,11.611,11.82400175,10.97199476,0.21300175,3.0,2.983647,2.983647,0.0,TP,29,2.33,3.6526,1493431.07,2.7559,41157.47,122799.35,1881021.08
S2,SOLUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-01T17:20:00+00:00,2024,150.778,153.28008986,143.27173041,2.50208986,3.0,2.981922,2.981922,0.0,TP,29,2.33,3.3324,1493431.07,2.7559,41157.47,122728.36,2003749.43
S3,LINKUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-03T08:50:00+00:00,2024,11.611,11.98230017,10.4039901,0.28400233,4.25,4.237735,4.237735,0.0,TP,503,41.83,4.2711,1493431.07,3.3981,50748.28,215057.77,2335956.87
S3,SOLUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-03T08:35:00+00:00,2024,150.778,154.70720899,136.59949078,3.33611982,4.25,4.236441,4.236441,0.0,TP,500,41.58,4.2792,1493431.07,3.3981,50748.28,214992.1,2120899.1
S5,SOLUSDT,-1,2024-10-01T20:00:00+00:00,2024-10-07T01:55:00+00:00,2024,145.391,150.08052225,121.94338873,4.68952225,5.0,-1.009301,-1.009301,0.0,SL,1512,125.92,2.6418,2003749.43,0.5216,10451.56,-10548.77,1857217.83
S2,LINKUSDT,-1,2024-10-02T13:00:00+00:00,2024-10-04T16:30:00+00:00,2024,10.95,11.17833826,10.26498521,0.22833826,3.0,-1.014387,-1.014387,0.0,SL,619,51.5,2.7065,2003749.43,2.7559,55221.33,-56015.8,2047033.73
S2,ETHUSDT,-1,2024-10-02T15:00:00+00:00,2024-10-02T16:05:00+00:00,2024,2433.34,2474.11751916,2311.00744252,40.77751916,3.0,-1.017902,-1.017902,0.0,SL,14,1.08,0.0248,2003749.43,2.7559,55221.33,-56209.9,1947539.53
S2,LINKUSDT,-1,2024-10-02T15:00:00+00:00,2024-10-04T08:35:00+00:00,2024,10.819,11.05897024,10.09908929,0.23997024,3.0,-1.013525,-1.013525,0.0,SL,500,41.58,2.0294,2003749.43,2.7559,55221.33,-55968.2,2307416.66
S2,BTCUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-04T12:30:00+00:00,2024,60740.1,61623.73310613,58089.20068161,883.63310613,3.0,-1.020622,-1.020622,0.0,SL,499,41.5,1.0469,1947539.53,2.7559,53672.24,-54779.07,2252637.59
S2,ETHUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-04T16:15:00+00:00,2024,2388.79,2432.65330643,2257.20008072,43.86330643,3.0,-1.016338,-1.016338,0.0,SL,544,45.25,1.8398,1947539.53,2.7559,53672.24,-54549.14,2103049.53
S2,LINKUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-03T03:30:00+00:00,2024,10.552,10.8029747,9.79907591,0.2509747,3.0,-1.012613,-1.012613,0.0,SL,103,8.5,0.4224,1947539.53,2.7559,53672.24,-54349.21,1905907.01
S2,SOLUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-06T14:35:00+00:00,2024,142.192,145.50745832,132.24562504,3.31545832,3.0,-1.012866,-1.012866,0.0,SL,1100,91.58,2.7719,1947539.53,2.7559,53672.24,-54362.79,1992670.95
S3,ETHUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-06T14:55:00+00:00,2024,2388.79,2450.70633064,2140.23126358,58.48440857,4.25,-1.070934,-1.070934,0.0,SL,1104,91.92,1.3799,1947539.53,3.3981,66179.34,-70873.71,1921797.24
S3,LINKUSDT,-1,2024-10-02T19:00:00+00:00,2024-10-03T03:20:00+00:00,2024,10.552,10.79409747,9.12981005,0.33463293,4.25,-0.732932,-0.732932,0.0,SL,101,8.33,0.3168,1947539.53,3.3981,66179.34,-48504.96,1960256.22
S2,ETHUSDT,-1,2024-10-02T20:00:00+00:00,2024-10-04T15:55:00+00:00,2024,2370.61,2414.85771311,2237.86686067,44.24771311,3.0,-1.016073,-1.016073,0.0,SL,528,43.92,1.413,2008761.17,2.7559,55359.45,-56249.24,2196388.35
S3,ETHUSDT,-1,2024-10-02T20:00:00+00:00,2024-10-04T15:55:00+00:00,2024,2370.61,2403.42477131,2119.87295904,58.99695081,4.25,-0.568266,-0.568266,0.0,SL,528,43.92,1.0597,2008761.17,3.3981,68259.71,-38789.67,2157598.67
S5,XRPUSDT,-1,2024-10-02T22:00:00+00:00,2024-10-17T05:10:00+00:00,2024,0.5409,0.56589663,0.41591683,0.02499663,5.0,-1.006492,-1.006492,0.0,SL,4119,343.17,1.3722,2008761.17,0.5216,10477.7,-10545.72,1430759.6
S2,DOGEUSDT,-1,2024-10-06T17:00:00+00:00,2024-10-07T00:35:00+00:00,2024,0.11086,0.1125095,0.10591151,0.0016495,3.0,-1.020162,-1.020162,0.0,SL,92,7.58,0.7699,1921797.24,2.7559,52962.81,-54030.65,1867766.59
S1,BTCUSDT,1,2024-10-07T01:00:00+00:00,2024-10-07T10:15:00+00:00,2024,63653.1,63032.03992663,71105.8208805,621.06007337,12.0,-1.030747,-1.030747,0.0,SL,112,9.25,0.4781,1867766.59,0.4981,9303.35,-9589.4,1819320.7
S1,DOGEUSDT,1,2024-10-07T01:00:00+00:00,2024-10-07T10:20:00+00:00,2024,0.11368,0.11129688,0.14227749,0.00238312,12.0,-1.014311,-1.014311,0.0,SL,113,9.33,0.7427,1867766.59,0.4981,9303.35,-9436.49,1809884.22
S1,ETHUSDT,1,2024-10-07T01:00:00+00:00,2024-10-07T09:25:00+00:00,2024,2487.99,2455.81615181,2874.07617829,32.17384819,12.0,-1.023199,-1.023199,0.0,SL,102,8.42,0.7618,1867766.59,0.4981,9303.35,-9519.17,1828910.1
S1,DOGEUSDT,1,2024-10-07T02:00:00+00:00,2024-10-07T09:15:00+00:00,2024,0.11504,0.11257996,0.14456053,0.00246004,12.0,-1.014029,-1.014029,0.0,SL,88,7.25,0.1667,1857217.83,0.4981,9250.8,-9380.58,1838429.27
S1,SOLUSDT,1,2024-10-07T02:00:00+00:00,2024-10-07T09:10:00+00:00,2024,150.376,147.72079045,182.23851465,2.65520955,12.0,-1.01699,-1.01699,0.0,SL,87,7.17,0.232,1857217.83,0.4981,9250.8,-9407.97,1847809.85
S5,DOGEUSDT,-1,2024-10-07T03:00:00+00:00,2024-10-14T22:30:00+00:00,2024,0.11427,0.11672861,0.10197694,0.00245861,5.0,-1.013943,-1.013943,0.0,SL,2251,187.5,4.5554,1857217.83,0.5216,9687.25,-9822.32,1691753.01
S2,BTCUSDT,-1,2024-10-07T11:00:00+00:00,2024-10-07T13:45:00+00:00,2024,62870.0,63354.66835495,61415.99493515,484.66835495,3.0,-1.038915,-1.038915,0.0,SL,34,2.75,0.5119,1809884.22,2.7559,49878.6,-51819.62,1720393.34
S3,BTCUSDT,-1,2024-10-07T11:00:00+00:00,2024-10-07T13:40:00+00:00,2024,62870.0,63246.9668355,60123.54598862,646.22447327,4.25,-0.612524,-0.612524,0.0,SL,33,2.67,0.3839,1809884.22,3.3981,61501.68,-37671.25,1772212.96
S2,DOGEUSDT,-1,2024-10-07T16:00:00+00:00,2024-10-08T15:25:00+00:00,2024,0.11181,0.1138272,0.10575841,0.0020172,3.0,2.983371,2.983371,0.0,TP,282,23.42,3.0141,1720393.34,2.7559,47412.32,141448.54,1751224.97
S2,ETHUSDT,-1,2024-10-07T16:00:00+00:00,2024-10-09T20:50:00+00:00,2024,2472.87,2504.37722889,2378.34831332,31.50722889,3.0,2.976454,2.976454,0.0,TP,635,52.83,3.7001,1720393.34,2.7559,47412.32,141120.59,1991615.63
S2,SOLUSDT,-1,2024-10-07T16:00:00+00:00,2024-10-08T15:30:00+00:00,2024,148.63,151.09001655,141.24995035,2.46001655,3.0,2.981875,2.981875,0.0,TP,283,23.5,3.0203,1720393.34,2.7559,47412.32,141377.61,1892602.58
S2,BTCUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-09T20:50:00+00:00,2024,62815.3,63520.6237087,60699.32887389,705.3237087,3.0,2.973282,2.973282,0.0,TP,599,49.83,3.4953,1720393.34,2.7559,47412.32,140970.2,2132585.82
S2,DOGEUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-07T21:30:00+00:00,2024,0.10956,0.11177706,0.10290882,0.00221706,3.0,-1.014825,-1.014825,0.0,SL,31,2.5,0.0271,1720393.34,2.7559,47412.32,-48115.21,1672278.13
S2,ETHUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-08T21:45:00+00:00,2024,2423.96,2458.86563844,2319.24308468,34.90563844,3.0,-1.020833,-1.020833,0.0,SL,322,26.75,0.6861,1720393.34,2.7559,47412.32,-48400.06,1797127.84
S2,LINKUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-09T13:05:00+00:00,2024,11.231,11.44979912,10.57460264,0.21879912,3.0,2.984601,2.984601,0.0,TP,506,42.08,3.053,1720393.34,2.7559,47412.32,141506.86,1850495.04
S2,SOLUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-10T00:35:00+00:00,2024,145.64,148.26387896,137.76836312,2.62387896,3.0,2.983348,2.983348,0.0,TP,644,53.58,3.0855,1720393.34,2.7559,47412.32,141447.45,2274033.27
S2,XRPUSDT,-1,2024-10-07T19:00:00+00:00,2024-10-10T13:05:00+00:00,2024,0.5356,0.54258459,0.51464623,0.00698459,3.0,-1.023005,-1.023005,0.0,SL,794,66.08,2.1476,1720393.34,2.7559,47412.32,-48503.04,2165861.15
S2,DOGEUSDT,-1,2024-10-08T00:00:00+00:00,2024-10-09T12:00:00+00:00,2024,0.10837,0.11069053,0.1014084,0.00232053,3.0,-1.01401,-1.01401,0.0,SL,433,36.0,1.379,1672278.13,2.7559,46086.31,-46731.98,1750395.86
S2,XRPUSDT,-1,2024-10-08T00:00:00+00:00,2024-10-08T20:10:00+00:00,2024,0.5282,0.53558896,0.50603312,0.00738896,3.0,-1.021446,-1.021446,0.0,SL,243,20.17,1.0286,1672278.13,2.7559,46086.31,-47074.68,1845527.9
S3,DOGEUSDT,-1,2024-10-08T00:00:00+00:00,2024-10-09T12:00:00+00:00,2024,0.10837,0.11059205,0.09522032,0.00309404,4.25,-0.728679,-0.728679,0.0,SL,433,36.0,1.0342,1672278.13,3.3981,56825.68,-41407.68,1708988.18
S3,XRPUSDT,-1,2024-10-08T00:00:00+00:00,2024-10-08T04:30:00+00:00,2024,0.5282,0.5341389,0.48632922,0.00985195,4.25,-0.618899,-0.618899,0.0,SL,55,4.5,0.0203,1672278.13,3.3981,56825.68,-35169.36,1637108.77
S4,LINKUSDT,1,2024-10-08T01:00:00+00:00,2024-10-08T07:20:00+00:00,2024,11.24,10.9583583,16.73201325,0.2816417,19.5,-1.011973,-1.011973,0.0,SL,77,6.33,0.174,1672278.13,1.6151,27008.96,-27332.34,1609776.43
S4,XRPUSDT,1,2024-10-08T17:00:00+00:00,2024-10-18T00:50:00+00:00,2024,0.5299,0.5205024,0.71315326,0.0093976,19.5,0.983084,-1.016916,2.0,BE,2687,223.83,3.8946,1892602.58,1.6151,30567.42,30050.35,1452194.94
S2,DOGEUSDT,-1,2024-10-09T21:00:00+00:00,2024-10-10T00:50:00+00:00,2024,0.1062,0.10828714,0.09993857,0.00208714,3.0,-1.015265,-1.015265,0.0,SL,47,3.83,0.0767,2132585.82,2.7559,58771.93,-59669.09,2214364.19
S2,XRPUSDT,-1,2024-10-10T15:00:00+00:00,2024-10-10T16:15:00+00:00,2024,0.5324,0.53900174,0.51259478,0.00660174,3.0,-1.024194,-1.024194,0.0,SL,16,1.25,0.1212,2165861.15,2.7559,59688.97,-61133.08,2104728.06
S2,BTCUSDT,-1,2024-10-10T18:00:00+00:00,2024-10-10T23:10:00+00:00,2024,59589.0,60249.94346646,57606.16960063,660.94346646,3.0,-1.027047,-1.027047,0.0,SL,63,5.17,1.0424,2104728.06,2.7559,58004.2,-59573.04,2045155.02
S2,SOLUSDT,-1,2024-10-10T18:00:00+00:00,2024-10-10T23:20:00+00:00,2024,136.579,138.90133838,129.61198487,2.32233838,3.0,-1.017643,-1.017643,0.0,SL,65,5.33,0.4961,2104728.06,2.7559,58004.2,-59027.57,1986127.46
S1,BTCUSDT,1,2024-10-11T18:00:00+00:00,2024-10-13T15:25:00+00:00,2024,62879.9,62057.85713773,72744.41434719,822.04286227,12.0,-1.022948,-1.022948,0.0,SL,546,45.42,0.7088,1986127.46,0.4981,9892.9,-10119.92,1976007.53
S2,DOGEUSDT,-1,2024-10-13T15:00:00+00:00,2024-10-13T22:00:00+00:00,2024,0.10987,0.11113691,0.10606926,0.00126691,3.0,-1.026017,-1.026017,0.0,SL,85,7.0,1.0024,1986127.46,2.7559,54735.69,-56159.74,1863522.08
S2,LINKUSDT,-1,2024-10-13T15:00:00+00:00,2024-10-14T03:25:00+00:00,2024,10.724,10.84353359,10.36539923,0.11953359,3.0,-1.026915,-1.026915,0.0,SL,150,12.42,1.0374,1986127.46,2.7559,54735.69,-56208.9,1701575.33
S2,SOLUSDT,-1,2024-10-13T15:00:00+00:00,2024-10-13T21:30:00+00:00,2024,145.407,146.90868443,140.90194672,1.50168443,3.0,-1.029049,-1.029049,0.0,SL,79,6.5,0.6826,1986127.46,2.7559,54735.69,-56325.7,1919681.83
S2,DOGEUSDT,-1,2024-10-14T01:00:00+00:00,2024-10-14T03:20:00+00:00,2024,0.10973,0.11118787,0.10535638,0.00145787,3.0,-1.02258,-1.02258,0.0,SL,29,2.33,0.3224,1863522.08,2.7559,51356.81,-52516.44,1811005.64
S2,ETHUSDT,-1,2024-10-14T01:00:00+00:00,2024-10-14T03:20:00+00:00,2024,2451.4,2471.65546739,2390.63359782,20.25546739,3.0,-1.036307,-1.036307,0.0,SL,29,2.33,0.4641,1863522.08,2.7559,51356.81,-53221.42,1757784.23
S1,SOLUSDT,1,2024-10-14T04:00:00+00:00,2024-10-17T17:25:00+00:00,2024,152.43,149.65087906,185.77945131,2.77912094,12.0,-1.016454,-1.016454,0.0,SL,1026,85.42,2.7167,1701575.33,0.4981,8475.55,-8615.0,1422144.6
S4,BTCUSDT,1,2024-10-14T04:00:00+00:00,2024-10-15T15:05:00+00:00,2024,64280.8,63473.50845168,80022.9851923,807.29154832,19.5,0.976112,19.476112,-18.5,BE,422,35.08,4.5497,1701575.33,1.6151,27482.14,26825.65,1560228.09
S4,DOGEUSDT,1,2024-10-14T04:00:00+00:00,2024-10-15T15:05:00+00:00,2024,0.11272,0.11048948,0.15621523,0.00223052,19.5,-1.015161,-1.015161,0.0,SL,422,35.08,2.95,1701575.33,1.6151,27482.14,-27898.8,1532329.29
S4,XRPUSDT,1,2024-10-14T04:00:00+00:00,2024-10-15T15:05:00+00:00,2024,0.5383,0.53205485,0.66008037,0.00624515,19.5,-1.025858,-1.025858,0.0,SL,422,35.08,2.7541,1701575.33,1.6151,27482.14,-28192.78,1504136.51
S1,BTCUSDT,1,2024-10-14T08:00:00+00:00,2024-11-06T03:05:00+00:00,2024,64599.5,63745.67529384,74845.39647386,853.82470616,12.0,11.977302,11.977302,0.0,TP,6566,547.08,12.9495,1701575.33,0.4981,8475.55,101514.18,806263.98
S1,XRPUSDT,1,2024-10-15T02:00:00+00:00,2024-10-15T03:55:00+00:00,2024,0.5546,0.54715255,0.64396943,0.00744745,12.0,-1.022341,-1.022341,0.0,SL,24,1.92,0.0,1691753.01,0.4981,8426.62,-8614.88,1683138.13
S2,DOGEUSDT,-1,2024-10-15T12:00:00+00:00,2024-10-15T13:40:00+00:00,2024,0.11289,0.11503812,0.10644565,0.00214812,3.0,-1.015766,-1.015766,0.0,SL,21,1.67,0.1257,1683138.13,2.7559,46385.6,-47116.92,1588791.06
S2,LINKUSDT,-1,2024-10-15T12:00:00+00:00,2024-10-15T12:30:00+00:00,2024,11.371,11.5583653,10.80890409,0.1873653,3.0,-1.018207,-1.018207,0.0,SL,7,0.5,0.0213,1683138.13,2.7559,46385.6,-47230.15,1635907.98
S2,XRPUSDT,-1,2024-10-15T12:00:00+00:00,2024-10-15T13:40:00+00:00,2024,0.536,0.54236398,0.51690807,0.00636398,3.0,-1.025267,-1.025267,0.0,SL,21,1.67,0.1414,1683138.13,2.7559,46385.6,-47557.63,1541233.44
S1,BTCUSDT,1,2024-10-15T14:00:00+00:00,2024-10-15T14:30:00+00:00,2024,67646.8,66635.88889225,79777.73329297,1010.91110775,12.0,-1.020075,-1.020075,0.0,SL,7,0.5,0.3036,1541233.44,0.4981,7676.88,-7831.0,1533402.44
S2,BTCUSDT,-1,2024-10-15T15:00:00+00:00,2024-10-15T16:05:00+00:00,2024,65345.1,66354.62380718,62316.52857846,1009.52380718,3.0,-1.019419,-1.019419,0.0,SL,14,1.08,0.568,1533402.44,2.7559,42259.04,-43079.67,1461056.85
S2,DOGEUSDT,-1,2024-10-15T15:00:00+00:00,2024-10-15T16:45:00+00:00,2024,0.11263,0.11570407,0.10340778,0.00307407,3.0,-1.010992,-1.010992,0.0,SL,22,1.75,0.8295,1533402.44,2.7559,42259.04,-42723.55,1332584.72
S2,ETHUSDT,-1,2024-10-15T15:00:00+00:00,2024-10-15T16:40:00+00:00,2024,2567.08,2614.91166827,2423.58499519,47.83166827,3.0,-1.016101,-1.016101,0.0,SL,21,1.67,0.6364,1533402.44,2.7559,42259.04,-42939.45,1418117.39
S2,LINKUSDT,-1,2024-10-15T15:00:00+00:00,2024-10-15T18:05:00+00:00,2024,11.128,11.39342769,10.33171694,0.26542769,3.0,-1.012577,-1.012577,0.0,SL,38,3.08,0.7347,1533402.44,2.7559,42259.04,-42790.53,1289794.19
S2,SOLUSDT,-1,2024-10-15T15:00:00+00:00,2024-10-15T16:40:00+00:00,2024,152.27,155.77939471,141.74181588,3.50939471,3.0,-1.013017,-1.013017,0.0,SL,21,1.67,0.5927,1533402.44,2.7559,42259.04,-42809.12,1375308.27
S2,XRPUSDT,-1,2024-10-17T19:00:00+00:00,2024-10-18T07:20:00+00:00,2024,0.5427,0.55107112,0.51758664,0.00837112,3.0,-1.019449,-1.019449,0.0,SL,149,12.33,0.4181,1422144.6,2.7559,39192.88,-39955.15,1412239.8
S1,LINKUSDT,1,2024-10-20T15:00:00+00:00,2024-10-21T12:40:00+00:00,2024,11.89,11.6956529,14.22216524,0.1943471,12.0,-1.018354,-1.018354,0.0,SL,261,21.67,0.7821,1412239.8,0.4981,7034.37,-7163.48,1318319.51
S2,ETHUSDT,-1,2024-10-20T17:00:00+00:00,2024-10-20T20:50:00+00:00,2024,2691.94,2714.29126958,2624.88619127,22.35126958,3.0,-1.036131,-1.036131,0.0,SL,47,3.83,0.3029,1412239.8,2.7559,38919.92,-40326.13,1371913.66
S1,SOLUSDT,1,2024-10-20T22:00:00+00:00,2024-10-25T23:20:00+00:00,2024,163.76,160.99639492,196.92326091,2.76360508,12.0,-1.017777,-1.017777,0.0,SL,1457,121.33,5.6231,1371913.66,0.4981,6833.5,-6954.98,1143122.59
S1,SOLUSDT,1,2024-10-21T02:00:00+00:00,2024-10-21T09:30:00+00:00,2024,169.83,166.54829694,209.21043666,3.28170306,12.0,-1.015525,-1.015525,0.0,SL,91,7.5,0.6399,1371913.66,0.4981,6833.5,-6939.59,1325482.98
S2,BTCUSDT,-1,2024-10-21T03:00:00+00:00,2024-10-21T05:05:00+00:00,2024,68721.4,69184.67641427,67331.57075718,463.27641427,3.0,-1.044501,-1.044501,0.0,SL,26,2.08,0.2836,1371913.66,2.7559,37808.57,-39491.09,1332422.58
S2,BTCUSDT,-1,2024-10-21T14:00:00+00:00,2024-10-21T19:50:00+00:00,2024,67330.1,67884.89431704,65665.71704887,554.79431704,3.0,-1.036408,-1.036408,0.0,SL,71,5.83,0.8367,1318319.51,2.7559,36331.57,-37654.33,1280665.18
S1,LINKUSDT,1,2024-10-22T11:00:00+00:00,2024-10-23T00:15:00+00:00,2024,12.176,11.89323645,15.56916255,0.28276355,12.0,-1.012918,-1.012918,0.0,SL,160,13.25,0.5835,1280665.18,0.4981,6378.99,-6461.4,1274203.78
S2,SOLUSDT,-1,2024-10-22T16:00:00+00:00,2024-10-23T19:40:00+00:00,2024,167.75,171.47514319,156.57457043,3.72514319,3.0,-1.01351,-1.01351,0.0,SL,333,27.67,0.9798,1280665.18,2.7559,35293.85,-35770.67,1238433.11
S5,ETHUSDT,-1,2024-10-23T17:00:00+00:00,2024-10-24T00:45:00+00:00,2024,2491.49,2535.25219014,2272.67904929,43.76219014,5.0,-1.01708,-1.01708,0.0,SL,94,7.75,1.1078,1274203.78,0.5216,6646.25,-6759.76,1231673.35
S1,ETHUSDT,1,2024-10-23T20:00:00+00:00,2024-10-25T07:25:00+00:00,2024,2511.77,2462.33807881,3104.95305426,49.43192119,12.0,-1.015244,-1.015244,0.0,SL,426,35.42,1.0127,1238433.11,0.4981,6168.64,-6262.67,1225410.68
