trade_id,stream,sym,side,entry_ts,exit_ts,duration_h,entry_price,stop_price,tp_price,pnl_r,reason,bars_5m,risk_pct,balance_before,dollar_risk,dollar_pnl,balance_after
758,S1_ETHUSDT,ETHUSDT,-1,2023-04-10 20:00:00+00:00,2023-04-10 22:00:00+00:00,2.0,1888.14,1904.6,1674.16,-1.034413,SL,25,1.2411,1220.42,15.15,-15.67,1185.15
759,S1_SOLUSDT,SOLUSDT,-1,2023-04-11 04:00:00+00:00,2023-04-11 04:00:00+00:00,0.0,21.264,21.299,20.809,0.617737,BE,1,2.7132,1185.15,32.16,19.86,1205.01
760,S3,SOLUSDT,-1,2023-04-11 06:00:00+00:00,2023-04-11 07:15:00+00:00,1.25,21.973,22.5390093,19.14295352,-1.011646,SL,16,1.0606,1205.01,12.78,-12.93,1192.08
761,S1_ETHUSDT,ETHUSDT,-1,2023-04-13 08:00:00+00:00,2023-04-13 08:30:00+00:00,0.5,1921.11,1930.0,1805.54,-1.064829,SL,7,1.2411,1192.08,14.79,-15.75,1176.33
762,S3,ETHUSDT,-1,2023-04-13 14:00:00+00:00,2023-04-14 00:30:00+00:00,10.5,1992.0,2030.03868345,1801.80658275,-1.01571,SL,127,1.0606,1176.33,12.48,-12.67,1163.65
763,S1_LINKUSDT,LINKUSDT,-1,2023-04-14 04:00:00+00:00,2023-04-14 04:45:00+00:00,0.75,7.709,7.767,6.955,-1.039874,SL,10,2.8,1163.65,32.58,-33.88,1129.77
764,S3,XRPUSDT,-1,2023-04-14 08:00:00+00:00,2023-04-18 23:05:00+00:00,111.08,0.5283,0.53864189,0.47659053,-1.015325,SL,1334,1.0606,1129.77,11.98,-12.17,1033.37
765,S1_LINKUSDT,LINKUSDT,-1,2023-04-14 20:00:00+00:00,2023-04-15 01:20:00+00:00,5.33,7.759,7.907,5.835,0.784272,BE,65,2.8,1129.77,31.63,24.81,1154.58
766,S1_SOLUSDT,SOLUSDT,-1,2023-04-14 20:00:00+00:00,2023-04-16 20:50:00+00:00,48.83,24.539,25.5,12.046,-1.00766,SL,587,2.7132,1129.77,30.65,-30.89,1135.25
767,S1_BTCUSDT,BTCUSDT,-1,2023-04-16 08:00:00+00:00,2023-04-16 09:40:00+00:00,1.67,30330.8,30397.4,29465.0,0.663375,BE,21,1.5086,1154.58,17.42,11.55,1166.14
768,S1_SOLUSDT,SOLUSDT,-1,2023-04-17 00:00:00+00:00,2023-04-17 00:00:00+00:00,0.0,25.352,25.538,22.934,-1.04089,SL,1,2.7132,1135.25,30.8,-32.06,1103.19
769,S1_LINKUSDT,LINKUSDT,-1,2023-04-17 16:00:00+00:00,2023-04-18 06:30:00+00:00,14.5,8.06,8.307,4.849,-1.009789,SL,175,2.8,1103.19,30.89,-31.19,1072.0
770,S1_ETHUSDT,ETHUSDT,-1,2023-04-18 08:00:00+00:00,2023-04-18 11:30:00+00:00,3.5,2100.01,2110.96,1957.66,-1.057535,SL,43,1.2411,1072.0,13.3,-14.07,1025.46
771,S1_LINKUSDT,LINKUSDT,-1,2023-04-18 08:00:00+00:00,2023-04-18 08:00:00+00:00,0.0,8.434,8.465,8.031,-1.081619,SL,1,2.8,1072.0,30.02,-32.47,1039.53
772,S1_SOLUSDT,SOLUSDT,-1,2023-04-18 12:00:00+00:00,2023-04-18 12:15:00+00:00,0.25,25.363,25.46,24.102,0.721558,BE,4,2.7132,1025.46,27.82,20.08,1045.54
773,S1_ETHUSDT,ETHUSDT,1,2023-04-20 00:00:00+00:00,2023-04-20 00:25:00+00:00,0.42,1932.83,1921.0,2086.62,0.750985,BE,6,1.2411,1033.37,12.83,9.63,1043.0
774,S1_BTCUSDT,BTCUSDT,1,2023-04-20 12:00:00+00:00,2023-04-20 12:05:00+00:00,0.08,28601.5,28520.2,29658.4,0.694459,BE,2,1.5086,1043.0,15.73,10.93,1053.93
775,S2,SOLUSDT,-1,2023-04-20 16:00:00+00:00,2023-04-26 12:20:00+00:00,140.33,22.116,22.74609418,18.65399622,-0.781657,SL,1685,3.3981,1053.93,35.81,-27.99,1059.71
776,S2,DOGEUSDT,-1,2023-04-20 17:00:00+00:00,2023-06-05 16:00:00+00:00,1103.0,0.08371,0.08689577,0.06411641,4.244553,TP,13237,3.3981,1053.93,35.81,152.01,991.06
777,S1_SOLUSDT,SOLUSDT,1,2023-04-20 20:00:00+00:00,2023-04-20 20:35:00+00:00,0.58,21.77,21.6,23.98,0.761582,BE,8,2.7132,1053.93,28.6,21.78,1075.71
778,S1_ETHUSDT,ETHUSDT,1,2023-04-21 12:00:00+00:00,2023-04-21 12:05:00+00:00,0.08,1908.17,1895.0,2079.38,-1.043466,SL,2,1.2411,1075.71,13.35,-13.93,1061.78
779,S1_LINKUSDT,LINKUSDT,1,2023-04-21 20:00:00+00:00,2023-04-21 20:05:00+00:00,0.08,7.069,7.021,7.693,-1.044181,SL,2,2.8,1061.78,29.73,-31.04,1030.73
780,S1_SOLUSDT,SOLUSDT,1,2023-04-21 20:00:00+00:00,2023-04-23 00:30:00+00:00,28.5,21.199,20.809,26.269,0.783693,BE,343,2.7132,1061.78,28.81,22.58,1053.31
781,S1_BTCUSDT,BTCUSDT,1,2023-04-23 04:00:00+00:00,2023-04-24 01:00:00+00:00,21.0,27545.2,27219.5,31779.3,0.774628,BE,253,1.5086,1053.31,15.89,12.31,1108.73
782,S1_ETHUSDT,ETHUSDT,1,2023-04-23 04:00:00+00:00,2023-04-23 12:20:00+00:00,8.33,1861.22,1845.2,2069.48,0.765146,BE,101,1.2411,1053.31,13.07,10.0,1063.31
783,S1_LINKUSDT,LINKUSDT,1,2023-04-23 16:00:00+00:00,2023-04-23 16:35:00+00:00,0.58,6.985,6.916,7.882,0.76963,BE,8,2.8,1063.31,29.77,22.91,1086.23
784,S1_ETHUSDT,ETHUSDT,1,2023-04-23 20:00:00+00:00,2023-04-23 21:50:00+00:00,1.83,1845.99,1833.3,2010.96,0.75636,BE,23,1.2411,1086.23,13.48,10.2,1096.42
785,S4,BTCUSDT,1,2023-04-24 18:00:00+00:00,2023-04-26 19:45:00+00:00,49.75,27365.2,26875.17643191,36920.65957785,0.983247,BE,598,1.9886,1108.73,22.05,21.68,1081.38
786,S1_ETHUSDT,ETHUSDT,1,2023-04-24 20:00:00+00:00,2023-04-25 08:20:00+00:00,12.33,1830.64,1806.0,2150.96,-1.022289,SL,149,1.2411,1108.73,13.76,-14.07,1094.66
787,S1_ETHUSDT,ETHUSDT,1,2023-04-25 16:00:00+00:00,2023-04-25 17:40:00+00:00,1.67,1814.13,1797.98,2024.08,0.766301,BE,21,1.2411,1094.66,13.59,10.41,1105.07
788,S1_BTCUSDT,BTCUSDT,-1,2023-04-26 12:00:00+00:00,2023-04-26 12:15:00+00:00,0.25,28940.7,29146.4,26266.6,-1.042208,SL,4,1.5086,1105.07,16.67,-17.37,1087.7
789,S3,LINKUSDT,-1,2023-04-26 20:00:00+00:00,2023-04-27 00:15:00+00:00,4.25,6.881,7.08795714,5.84621431,-1.009975,SL,52,1.0606,1081.38,11.47,-11.58,1069.8
790,S4,ETHUSDT,1,2023-04-26 21:00:00+00:00,2023-05-01 19:15:00+00:00,118.25,1865.16,1807.74927348,2984.66916711,-1.009746,SL,1420,1.9886,1081.38,21.5,-21.71,1061.68
791,S4,SOLUSDT,1,2023-04-26 21:00:00+00:00,2023-05-08 17:55:00+00:00,284.92,21.446,20.58665078,38.20330974,-1.007487,SL,3420,1.9886,1081.38,21.5,-21.67,892.32
792,S4,XRPUSDT,1,2023-04-26 21:00:00+00:00,2023-05-08 01:40:00+00:00,268.67,0.4545,0.43888248,0.7590417,-1.008731,SL,3225,1.9886,1081.38,21.5,-21.69,935.57
793,S4,XRPUSDT,1,2023-04-26 22:00:00+00:00,2023-05-08 01:40:00+00:00,267.67,0.4591,0.44328373,0.7675173,-1.008708,SL,3213,1.9886,1081.38,21.5,-21.69,913.88
794,S1_BTCUSDT,BTCUSDT,-1,2023-04-27 20:00:00+00:00,2023-04-27 22:50:00+00:00,2.83,29659.9,29898.0,26564.6,0.762629,BE,35,1.5086,1069.8,16.14,12.31,1082.11
795,S1_SOLUSDT,SOLUSDT,-1,2023-04-28 20:00:00+00:00,2023-04-28 20:55:00+00:00,0.92,23.299,23.45,21.336,0.753711,BE,12,2.7132,1082.11,29.36,22.13,1104.24
796,S1_SOLUSDT,SOLUSDT,-1,2023-04-30 08:00:00+00:00,2023-04-30 08:10:00+00:00,0.17,23.413,23.476,22.594,-1.11149,SL,3,2.7132,1104.24,29.96,-33.3,1070.94
797,S1_BTCUSDT,BTCUSDT,-1,2023-04-30 16:00:00+00:00,2023-04-30 19:05:00+00:00,3.08,29644.4,29950.0,25671.6,0.770899,BE,38,1.5086,1070.94,16.16,12.45,1083.39
798,S3,XRPUSDT,-1,2023-05-01 03:00:00+00:00,2023-05-05 18:10:00+00:00,111.17,0.4604,0.46803501,0.42222496,-1.01809,SL,1335,1.0606,1083.39,11.49,-11.7,991.05
799,S3,BTCUSDT,-1,2023-05-01 20:00:00+00:00,2023-05-02 14:25:00+00:00,18.42,27833.9,28308.75225483,25459.63872583,-1.017585,SL,222,1.0606,1061.68,11.26,-11.46,1038.77
800,S3,BTCUSDT,-1,2023-05-01 21:00:00+00:00,2023-05-02 07:15:00+00:00,10.25,27663.7,28147.49137949,25244.74310255,-1.017154,SL,124,1.0606,1061.68,11.26,-11.45,1050.23
801,S4,XRPUSDT,1,2023-05-02 18:00:00+00:00,2023-05-03 12:00:00+00:00,18.0,0.4608,0.45416876,0.59010912,-1.020847,SL,217,1.9886,1038.77,20.66,-21.09,1017.68
802,S1_ETHUSDT,ETHUSDT,-1,2023-05-05 16:00:00+00:00,2023-05-05 16:00:00+00:00,0.0,1952.84,1956.05,1911.11,-1.182508,SL,1,1.2411,1017.68,12.63,-14.94,1002.74
803,S1_LINKUSDT,LINKUSDT,-1,2023-05-05 20:00:00+00:00,2023-05-05 20:00:00+00:00,0.0,7.248,7.258,7.118,-1.21744,SL,1,2.8,991.05,27.75,-33.78,957.26
804,S2,SOLUSDT,-1,2023-05-08 00:00:00+00:00,2023-05-10 17:20:00+00:00,65.33,21.659,22.26887365,19.73949343,4.235613,TP,785,3.3981,957.26,32.53,137.78,995.16
805,S4,LINKUSDT,1,2023-05-08 01:00:00+00:00,2023-05-08 01:40:00+00:00,0.67,6.906,6.80942502,8.78921221,-1.021453,SL,9,1.9886,957.26,19.04,-19.44,894.43
806,S1_LINKUSDT,LINKUSDT,1,2023-05-08 08:00:00+00:00,2023-05-08 12:15:00+00:00,4.25,6.626,6.524,7.952,0.780512,BE,52,2.8,894.43,25.04,19.55,913.98
807,S3,XRPUSDT,-1,2023-05-08 09:00:00+00:00,2023-05-12 05:00:00+00:00,92.0,0.4318,0.44098451,0.38587745,-1.014104,SL,1105,1.0606,894.43,9.49,-9.62,905.61
808,S3,LINKUSDT,-1,2023-05-08 18:00:00+00:00,2023-05-10 12:45:00+00:00,42.75,6.516,6.65178806,5.8370597,-1.014396,SL,514,1.0606,892.32,9.46,-9.6,882.63
809,S3,DOGEUSDT,-1,2023-05-08 18:00:00+00:00,2023-05-09 01:05:00+00:00,7.08,0.07117,0.07281307,0.06295463,-1.012995,SL,86,1.0606,892.32,9.46,-9.59,873.14
810,S3,XRPUSDT,-1,2023-05-08 18:00:00+00:00,2023-05-08 23:20:00+00:00,5.33,0.4188,0.4282117,0.3717415,-1.013349,SL,65,1.0606,892.32,9.46,-9.59,882.73
811,S1_LINKUSDT,LINKUSDT,1,2023-05-08 20:00:00+00:00,2023-05-10 17:15:00+00:00,45.25,6.533,6.35,8.912,-1.01071,SL,544,2.8,892.32,24.98,-25.25,857.38
812,S1_SOLUSDT,SOLUSDT,1,2023-05-08 20:00:00+00:00,2023-05-09 12:20:00+00:00,16.33,20.381,19.838,27.44,0.78874,BE,197,2.7132,892.32,24.21,19.1,892.23
813,S4,DOGEUSDT,1,2023-05-10 19:00:00+00:00,2023-05-11 14:00:00+00:00,19.0,0.0725,0.07095824,0.10256438,-1.014107,SL,229,1.9886,995.16,19.79,-20.07,975.09
814,S4,BTCUSDT,1,2023-05-11 05:00:00+00:00,2023-05-11 14:00:00+00:00,9.0,27484.0,27008.01130518,36765.77954905,-1.017322,SL,109,1.9886,995.16,19.79,-20.13,954.96
815,S1_LINKUSDT,LINKUSDT,1,2023-05-11 16:00:00+00:00,2023-05-11 17:20:00+00:00,1.33,6.369,6.25,7.916,-1.016056,SL,17,2.8,954.96,26.74,-27.17,927.79
816,S1_SOLUSDT,SOLUSDT,1,2023-05-11 20:00:00+00:00,2023-05-12 11:55:00+00:00,15.92,19.998,19.65,24.522,0.78276,BE,192,2.7132,927.79,25.17,19.7,925.31
817,S1_ETHUSDT,ETHUSDT,1,2023-05-12 04:00:00+00:00,2023-05-12 04:00:00+00:00,0.0,1762.82,1757.0,1838.48,-1.090867,SL,1,1.2411,927.79,11.51,-12.56,915.23
818,S4,XRPUSDT,1,2023-05-16 03:00:00+00:00,2023-05-16 12:30:00+00:00,9.5,0.4238,0.4180779,0.53538102,-1.022219,SL,115,1.9886,925.31,18.4,-18.81,906.5
819,S4,SOLUSDT,1,2023-05-16 22:00:00+00:00,2023-05-18 17:40:00+00:00,43.67,20.705,20.36944921,27.24824031,-1.018511,SL,525,1.9886,906.5,18.03,-18.36,878.41
820,S3,XRPUSDT,-1,2023-05-17 07:00:00+00:00,2023-05-18 10:10:00+00:00,27.17,0.4465,0.45737614,0.39211932,-1.012316,SL,327,1.0606,906.5,9.61,-9.73,896.77
821,S3,SOLUSDT,-1,2023-05-21 21:00:00+00:00,2023-05-22 13:40:00+00:00,16.67,19.735,19.99157854,18.45210732,-1.023075,SL,201,1.0606,878.41,9.32,-9.53,844.59
822,S1_SOLUSDT,SOLUSDT,1,2023-05-22 00:00:00+00:00,2023-05-22 00:45:00+00:00,0.75,19.604,19.3,23.556,-1.019346,SL,10,2.7132,878.41,23.83,-24.29,854.12
823,S1_ETHUSDT,ETHUSDT,-1,2023-05-23 04:00:00+00:00,2023-05-23 04:35:00+00:00,0.58,1864.96,1874.23,1744.45,0.739645,BE,8,1.2411,844.59,10.48,7.75,852.34
824,S1_LINKUSDT,LINKUSDT,1,2023-05-24 16:00:00+00:00,2023-05-24 20:45:00+00:00,4.75,6.266,6.189,7.267,0.775587,BE,58,2.8,852.34,23.87,18.51,870.85
825,S1_SOLUSDT,SOLUSDT,1,2023-05-24 16:00:00+00:00,2023-06-05 16:00:00+00:00,288.0,19.16,18.53,27.35,0.790876,BE,3457,2.7132,852.34,23.13,18.29,1009.35
826,S3,SOLUSDT,-1,2023-05-28 03:00:00+00:00,2023-05-28 18:10:00+00:00,15.17,20.405,20.7717066,18.57146701,-1.016693,SL,183,1.0606,870.85,9.24,-9.39,861.46
827,S1_LINKUSDT,LINKUSDT,-1,2023-05-28 04:00:00+00:00,2023-05-28 22:00:00+00:00,18.0,6.522,6.597,5.547,-1.026088,SL,217,2.8,870.85,24.38,-25.02,836.44
828,S1_ETHUSDT,ETHUSDT,-1,2023-05-29 00:00:00+00:00,2023-05-29 14:35:00+00:00,14.58,1908.36,1930.0,1627.04,0.773544,BE,176,1.2411,836.44,10.38,8.03,844.47
829,S1_LINKUSDT,LINKUSDT,-1,2023-05-30 00:00:00+00:00,2023-05-30 10:30:00+00:00,10.5,6.637,6.678,6.104,0.751437,BE,127,2.8,844.47,23.65,17.77,862.24
830,S2,DOGEUSDT,-1,2023-05-30 15:00:00+00:00,2023-06-02 19:15:00+00:00,76.25,0.07215,0.07281507,0.06846276,-0.791522,SL,916,3.3981,862.24,29.3,-23.19,839.05
831,S1_LINKUSDT,LINKUSDT,1,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,0.0,6.082,6.051,6.485,-1.058858,SL,1,2.8,839.05,23.49,-24.88,984.47
832,S3,BTCUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-06 16:55:00+00:00,24.92,25991.9,26320.87917064,24347.00414681,-1.023702,SL,300,1.0606,839.05,8.9,-9.11,937.74
833,S3,ETHUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-06 15:05:00+00:00,23.08,1819.0,1841.27200615,1707.63996925,-1.024502,SL,278,1.0606,839.05,8.9,-9.12,946.85
834,S3,SOLUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-05 16:15:00+00:00,0.25,19.94,20.48452791,17.21736047,-1.010986,SL,4,1.0606,839.05,8.9,-9.0,975.47
835,S3,LINKUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-06 14:15:00+00:00,22.25,6.082,6.1917681,5.53315948,-1.016622,SL,268,1.0606,839.05,8.9,-9.05,955.96
836,S3,DOGEUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-06 17:50:00+00:00,25.83,0.06815,0.06925181,0.06264093,-1.018556,SL,311,1.0606,839.05,8.9,-9.06,928.67
837,S3,XRPUSDT,-1,2023-06-05 16:00:00+00:00,2023-06-06 19:15:00+00:00,27.25,0.5038,0.51901968,0.42770161,-1.009931,SL,328,1.0606,839.05,8.9,-8.99,919.69
838,S3,DOGEUSDT,-1,2023-06-05 21:00:00+00:00,2023-06-06 13:50:00+00:00,16.83,0.06606,0.06780934,0.05731328,-1.011329,SL,203,1.0606,975.47,10.35,-10.46,965.01
839,S3,ETHUSDT,-1,2023-06-06 21:00:00+00:00,2023-06-10 07:05:00+00:00,82.08,1876.11,1906.18391357,1725.74043217,4.981285,TP,986,1.0606,919.69,9.75,48.59,1023.59
840,S3,DOGEUSDT,-1,2023-06-06 21:00:00+00:00,2023-06-10 04:20:00+00:00,79.33,0.07039,0.07221663,0.06125685,4.988439,TP,953,1.0606,919.69,9.75,48.66,883.51
841,S1_LINKUSDT,LINKUSDT,1,2023-06-07 16:00:00+00:00,2023-06-07 17:10:00+00:00,1.17,5.982,5.936,6.58,-1.039013,SL,15,2.8,919.69,25.75,-26.76,892.93
842,S1_SOLUSDT,SOLUSDT,1,2023-06-09 04:00:00+00:00,2023-06-09 07:30:00+00:00,3.5,18.754,18.546,21.458,-1.027049,SL,43,2.7132,892.93,24.23,-24.88,868.05
843,S2,DOGEUSDT,-1,2023-06-09 16:00:00+00:00,2023-06-10 00:15:00+00:00,8.25,0.06883,0.0698717,0.06363369,-0.868883,SL,100,3.3981,868.05,29.5,-25.63,860.61
844,S3,SOLUSDT,-1,2023-06-09 19:00:00+00:00,2023-06-10 04:20:00+00:00,9.33,17.938,18.44938214,15.38108928,4.989477,TP,113,1.0606,868.05,9.21,45.94,929.44
845,S1_SOLUSDT,SOLUSDT,1,2023-06-09 20:00:00+00:00,2023-06-09 20:20:00+00:00,0.33,17.383,17.193,19.853,0.772553,BE,5,2.7132,868.05,23.55,18.2,886.24
846,S3,SOLUSDT,-1,2023-06-10 01:00:00+00:00,2023-06-10 04:20:00+00:00,3.33,16.924,17.55277454,13.78012732,4.991925,TP,41,1.0606,860.61,9.13,45.56,975.01
847,S1_LINKUSDT,LINKUSDT,1,2023-06-10 04:00:00+00:00,2023-06-10 04:15:00+00:00,0.25,5.771,5.746,6.096,-1.069252,SL,4,2.8,860.61,24.1,-25.77,834.85
848,S3,SOLUSDT,-1,2023-06-10 04:00:00+00:00,2023-06-21 01:00:00+00:00,261.0,16.279,17.05503413,12.39882934,-1.006293,SL,3133,1.0606,860.61,9.13,-9.19,934.5
849,S1_SOLUSDT,SOLUSDT,1,2023-06-12 04:00:00+00:00,2023-06-12 04:40:00+00:00,0.67,15.087,14.9,17.518,0.775796,BE,9,2.7132,1023.59,27.77,21.55,1045.14
850,S1_SOLUSDT,SOLUSDT,1,2023-06-12 20:00:00+00:00,2023-06-12 23:10:00+00:00,3.17,14.949,14.708,18.082,0.781391,BE,39,2.7132,1045.14,28.36,22.16,1067.3
851,S4,XRPUSDT,1,2023-06-13 17:00:00+00:00,2023-06-14 20:05:00+00:00,27.08,0.5124,0.49140506,0.92180131,-1.007322,SL,326,1.9886,1067.3,21.22,-21.38,1045.92
852,S3,LINKUSDT,-1,2023-06-14 20:00:00+00:00,2023-06-21 16:35:00+00:00,164.58,5.444,5.56140707,4.85696466,-1.013911,SL,1976,1.0606,1067.3,11.32,-11.48,885.85
853,S3,BTCUSDT,-1,2023-06-14 21:00:00+00:00,2023-06-15 18:50:00+00:00,21.83,24920.1,25301.78723725,23011.66381377,-1.019587,SL,263,1.0606,1045.92,11.09,-11.31,1018.46
854,S3,ETHUSDT,-1,2023-06-14 21:00:00+00:00,2023-06-15 19:00:00+00:00,22.0,1637.21,1669.34929349,1476.51353254,-1.015282,SL,265,1.0606,1045.92,11.09,-11.26,1007.19
855,S1_BTCUSDT,BTCUSDT,1,2023-06-15 00:00:00+00:00,2023-06-15 11:15:00+00:00,11.25,25115.9,24796.8,29264.2,-1.023613,SL,136,1.5086,1045.92,15.78,-16.15,1029.77
856,S1_ETHUSDT,ETHUSDT,1,2023-06-15 00:00:00+00:00,2023-06-15 21:00:00+00:00,21.0,1650.19,1625.5,1971.16,0.779949,BE,253,1.2411,1045.92,12.98,10.12,1017.32
857,S4,LINKUSDT,1,2023-06-15 18:00:00+00:00,2023-06-18 20:20:00+00:00,74.33,5.246,5.11664639,7.76839535,-1.012167,SL,893,1.9886,1029.77,20.48,-20.73,996.59
858,S3,ETHUSDT,-1,2023-06-17 07:00:00+00:00,2023-06-20 17:45:00+00:00,82.75,1747.2,1773.44747513,1615.96262434,-1.01997,SL,994,1.0606,1017.32,10.79,-11.01,981.77
859,S3,SOLUSDT,-1,2023-06-17 07:00:00+00:00,2023-06-20 17:45:00+00:00,82.75,15.855,16.32369059,13.51154705,-1.010148,SL,994,1.0606,1017.32,10.79,-10.9,970.87
860,S1_BTCUSDT,BTCUSDT,-1,2023-06-17 08:00:00+00:00,2023-06-18 23:00:00+00:00,39.0,26587.7,26900.0,22527.8,0.774459,BE,469,1.5086,1017.32,15.35,11.89,1008.48
861,S4,SOLUSDT,1,2023-06-19 01:00:00+00:00,2023-06-28 07:30:00+00:00,222.5,15.526,15.20834217,21.7203277,0.985337,BE,2671,1.9886,1008.48,20.05,19.76,903.36
862,S1_BTCUSDT,BTCUSDT,-1,2023-06-20 00:00:00+00:00,2023-06-20 01:05:00+00:00,1.08,26828.6,27077.0,23599.4,-1.032402,SL,14,1.5086,1008.48,15.21,-15.71,992.77
863,S1_SOLUSDT,SOLUSDT,-1,2023-06-20 20:00:00+00:00,2023-06-20 20:45:00+00:00,0.75,16.344,16.497,14.355,-1.032047,SL,10,2.7132,970.87,26.34,-27.19,943.68
864,S3,ETHUSDT,-1,2023-06-21 13:00:00+00:00,2023-06-21 14:25:00+00:00,1.42,1815.0,1842.4005118,1677.99744102,-1.019872,SL,18,1.0606,934.5,9.91,-10.11,924.39
865,S1_LINKUSDT,LINKUSDT,-1,2023-06-21 16:00:00+00:00,2023-06-21 16:05:00+00:00,0.08,5.435,5.471,4.967,-1.045292,SL,2,2.8,924.39,25.88,-27.06,897.33
866,S1_LINKUSDT,LINKUSDT,-1,2023-06-22 20:00:00+00:00,2023-06-23 06:10:00+00:00,10.17,5.628,5.782,3.626,-1.010964,SL,123,2.8,885.85,24.8,-25.08,860.78
867,S1_SOLUSDT,SOLUSDT,-1,2023-06-23 20:00:00+00:00,2023-06-23 20:30:00+00:00,0.5,17.113,17.29,14.812,-1.029005,SL,7,2.7132,860.78,23.35,-24.03,836.75
868,S1_BTCUSDT,BTCUSDT,-1,2023-06-26 08:00:00+00:00,2023-06-26 10:05:00+00:00,2.08,30395.5,30649.6,27092.2,0.764114,BE,26,1.5086,836.75,12.62,9.65,846.39
869,S1_BTCUSDT,BTCUSDT,-1,2023-06-26 16:00:00+00:00,2023-06-26 16:45:00+00:00,0.75,30400.7,30667.3,26934.9,0.765791,BE,10,1.5086,846.39,12.77,9.78,856.17
870,S4,DOGEUSDT,1,2023-06-27 03:00:00+00:00,2023-06-28 07:30:00+00:00,28.5,0.06552,0.06411777,0.0928635,-1.014018,SL,343,1.9886,856.17,17.03,-17.26,886.09
871,S1_LINKUSDT,LINKUSDT,-1,2023-06-27 04:00:00+00:00,2023-06-27 15:40:00+00:00,11.67,6.186,6.261,5.211,0.775256,BE,141,2.8,856.17,23.97,18.59,883.6
872,S1_BTCUSDT,BTCUSDT,-1,2023-06-27 12:00:00+00:00,2023-06-27 12:25:00+00:00,0.42,30720.1,30800.0,29681.4,0.684655,BE,6,1.5086,856.17,12.92,8.84,865.01
873,S1_SOLUSDT,SOLUSDT,-1,2023-06-29 12:00:00+00:00,2023-06-29 13:35:00+00:00,1.58,18.045,18.283,14.951,0.777254,BE,20,2.7132,886.09,24.04,18.69,904.78
874,S1_BTCUSDT,BTCUSDT,-1,2023-06-30 12:00:00+00:00,2023-06-30 13:35:00+00:00,1.58,30897.7,31300.0,25667.8,0.776959,BE,20,1.5086,904.78,13.65,10.61,915.39
875,S2,XRPUSDT,-1,2023-07-01 01:00:00+00:00,2023-07-01 12:55:00+00:00,11.92,0.4672,0.47403534,0.41986419,-0.626288,SL,144,3.3981,915.39,31.11,-19.48,895.91
876,S4,XRPUSDT,1,2023-07-01 02:00:00+00:00,2023-07-07 00:00:00+00:00,142.0,0.4692,0.45808629,0.68591729,-1.012665,SL,1705,1.9886,915.39,18.2,-18.43,859.17
877,S1_LINKUSDT,LINKUSDT,-1,2023-07-01 20:00:00+00:00,2023-07-01 20:30:00+00:00,0.5,6.421,6.465,5.849,-1.04378,SL,7,2.8,895.91,25.09,-26.18,869.72
878,S1_SOLUSDT,SOLUSDT,-1,2023-07-02 04:00:00+00:00,2023-07-02 04:05:00+00:00,0.08,18.764,18.914,16.814,0.762472,BE,2,2.7132,869.72,23.6,17.99,887.71
879,S1_LINKUSDT,LINKUSDT,-1,2023-07-02 12:00:00+00:00,2023-07-02 12:05:00+00:00,0.08,6.483,6.525,5.937,-1.046307,SL,2,2.8,887.71,24.86,-26.01,861.71
880,S1_LINKUSDT,LINKUSDT,-1,2023-07-03 00:00:00+00:00,2023-07-03 00:05:00+00:00,0.08,6.539,6.56,6.266,0.706586,BE,2,2.8,861.71,24.13,17.05,878.76
881,S1_ETHUSDT,ETHUSDT,-1,2023-07-04 12:00:00+00:00,2023-07-04 13:50:00+00:00,1.83,1960.13,1967.91,1858.99,0.724417,BE,23,1.2411,878.76,10.91,7.9,886.66
882,S1_SOLUSDT,SOLUSDT,-1,2023-07-04 16:00:00+00:00,2023-07-04 16:00:00+00:00,0.0,19.851,19.95,18.564,0.739845,BE,1,2.7132,886.66,24.06,17.8,904.45
883,S1_SOLUSDT,SOLUSDT,-1,2023-07-06 12:00:00+00:00,2023-07-06 12:30:00+00:00,0.5,19.888,20.35,13.882,0.787086,BE,7,2.7132,904.45,24.54,19.31,923.77
884,S4,ETHUSDT,1,2023-07-06 19:00:00+00:00,2023-07-06 22:50:00+00:00,3.83,1892.93,1863.49073751,2466.99561859,-1.01929,SL,47,1.9886,923.77,18.37,-18.72,877.6
885,S1_SOLUSDT,SOLUSDT,-1,2023-07-06 20:00:00+00:00,2023-07-06 20:00:00+00:00,0.0,20.884,20.95,20.026,-1.094927,SL,1,2.7132,923.77,25.06,-27.44,896.33
886,S1_ETHUSDT,ETHUSDT,1,2023-07-07 00:00:00+00:00,2023-07-07 00:00:00+00:00,0.0,1844.81,1844.47,1849.23,-2.627774,SL,1,1.2411,877.6,10.89,-28.62,830.55
887,S3,ETHUSDT,-1,2023-07-07 00:00:00+00:00,2023-07-07 14:00:00+00:00,14.0,1844.81,1874.15502173,1698.08489134,-1.01886,SL,169,1.0606,877.6,9.31,-9.48,821.06
